ID_Cliente,Meses_Suscrito,Pago_Mensual_USD,Llamadas_Soporte,Dias_Retraso_Pago,Horas_Uso_Mensual,Churn
2463,23,36.96,2,0,5.9,1
2464,1,16.92,2,1,59.7,1
2465,46,55.06,1,1,27.2,0
2466,37,81.51,5,0,77.1,1
2467,21,73.64,1,1,117.6,0
2468,26,14.52,3,0,58.4,0
2469,46,16.56,1,0,99.0,0
2470,36,46.26,2,0,63.4,0
2471,54,36.58,2,1,62.0,0
2472,23,30.91,0,0,112.0,0
2473,57,35.29,1,0,107.3,0
2474,1,82.31,3,1,95.4,1
2475,54,93.63,2,0,39.1,0
2476,55,46.46,2,0,67.7,0
2477,51,91.55,2,0,30.7,0
2478,40,38.93,0,0,56.1,0
2479,15,52.88,4,0,60.7,1
2480,21,30.34,0,0,100.6,0
2481,47,67.64,2,3,108.0,0
2482,9,98.11,1,1,52.7,1
2483,53,64.31,0,0,7.0,0
2484,9,42.2,0,0,104.1,0
2485,10,68.3,2,0,25.0,1
2486,52,21.06,2,0,76.5,0
2487,57,89.98,0,0,7.9,0
2488,53,55.28,0,0,50.9,0
2489,26,50.44,2,2,118.4,0
2490,41,62.73,2,0,16.6,0
2491,35,66.23,1,0,53.7,0
2492,52,16.46,2,2,40.3,0
2493,25,71.44,1,0,109.1,0
2494,26,31.77,3,0,105.0,0
2495,11,74.26,1,0,32.3,1
2496,38,84.03,1,0,14.3,0
2497,2,82.36,6,1,77.1,1
2498,7,59.73,1,0,43.7,0
2499,18,56.82,1,1,82.3,0
2500,27,22.86,2,3,8.7,1
2501,34,79.78,0,2,20.3,1
2502,27,34.43,1,2,83.9,0
2503,17,54.7,0,0,29.4,0
2504,43,35.58,0,0,103.6,0
2505,59,22.04,1,0,11.7,0
2506,44,66.66,3,0,29.8,0
2507,59,14.89,2,2,119.8,0
2508,51,77.38,0,0,54.8,0
2509,54,38.58,2,2,85.8,0
2510,24,10.01,1,1,26.0,0
2511,25,56.0,3,3,75.1,1
2512,7,14.22,2,2,88.5,1
2513,52,34.86,1,0,41.2,0
2514,6,73.63,0,0,100.3,0
2515,53,15.64,3,0,74.4,0
2516,24,85.54,3,0,49.7,1
2517,33,10.34,2,0,69.1,0
2518,49,32.21,2,1,71.3,0
2519,29,76.68,0,2,24.0,1
2520,43,38.46,0,0,51.3,0
2521,22,19.17,1,0,44.5,0
2522,26,42.42,1,0,51.1,0
2523,28,34.34,1,0,92.5,0
2524,50,85.84,1,0,60.5,0
2525,21,38.2,2,0,113.1,0
2526,49,81.0,1,0,38.8,0
2527,7,90.27,2,0,52.8,1
2528,17,49.04,0,0,95.5,0
2529,20,91.89,2,0,67.8,0
2530,41,43.96,1,0,67.9,0
2531,49,96.77,1,0,11.1,0
2532,20,18.04,3,0,50.8,0
2533,54,71.83,1,3,36.1,1
2534,22,54.44,2,0,119.9,0
2535,28,44.89,0,0,40.5,0
2536,40,66.94,1,1,106.7,0
2537,49,73.35,1,0,82.8,0
2538,7,10.39,1,2,44.2,1
2539,1,25.03,2,0,67.5,0
2540,32,74.17,1,0,101.7,0
2541,13,69.97,2,0,106.6,0
2542,30,96.94,2,0,23.4,1
2543,23,78.49,2,0,44.1,1
2544,51,95.57,1,0,43.6,0
2545,59,73.23,1,0,9.8,0
2546,56,36.82,0,0,73.8,0
2547,19,19.48,1,0,103.3,0
2548,32,80.36,0,0,48.9,0
2549,30,67.97,1,0,90.1,0
2550,29,14.34,2,0,77.2,0
2551,49,42.4,1,0,48.2,0
2552,45,96.11,0,1,21.2,0
2553,29,55.04,1,0,86.6,0
2554,30,48.95,2,0,103.3,0
2555,16,51.19,2,0,83.9,0
2556,40,28.8,0,0,7.1,0
2557,19,43.18,2,2,29.9,1
2558,18,43.28,2,0,13.0,1
2559,1,14.71,1,0,70.6,0
2560,14,79.08,0,0,92.0,0
2561,51,47.49,1,2,17.7,1
2562,47,84.0,2,0,101.4,0
2563,50,86.53,2,3,68.9,1
2564,2,29.08,3,2,84.3,1
2565,54,69.16,2,0,116.7,0
2566,28,52.51,1,2,14.6,1
2567,49,89.21,0,0,108.6,0
2568,50,29.42,2,1,19.5,0
2569,30,71.0,0,0,50.2,0
2570,38,64.7,2,0,102.9,0
2571,51,36.58,4,0,109.2,0
2572,4,22.29,2,1,63.2,1
2573,1,68.65,0,0,73.3,0
2574,8,76.47,2,0,86.4,0
2575,29,38.41,1,0,100.8,0
2576,55,68.03,1,0,19.0,0
2577,39,45.56,2,0,98.2,0
2578,3,74.19,3,0,60.3,1
2579,32,27.93,0,0,56.8,0
2580,10,90.12,4,0,53.7,1
2581,10,35.87,1,0,63.6,0
2582,19,43.1,0,0,113.7,0
2583,46,15.23,0,0,68.0,0
2584,34,20.04,2,3,114.6,0
2585,33,56.43,0,0,25.7,0
2586,23,34.08,4,2,88.3,1
2587,55,85.19,1,1,98.4,0
2588,28,11.32,0,0,83.1,0
2589,32,44.12,3,0,74.8,0
2590,50,40.36,1,1,70.0,0
2591,7,11.74,1,0,104.0,0
2592,29,21.19,1,0,99.5,0
2593,8,47.23,1,0,19.1,1
2594,1,54.36,2,0,102.6,0
2595,57,46.39,0,1,52.6,0
2596,55,57.78,2,0,34.2,0
2597,3,63.56,4,0,105.0,1
2598,24,10.89,0,0,54.7,0
2599,23,51.77,2,0,98.0,0
2600,59,96.71,1,0,35.3,0
2601,8,56.71,2,0,5.5,1
2602,54,70.98,1,2,62.0,0
2603,57,38.07,2,0,16.5,0
2604,47,79.66,2,1,91.8,0
2605,37,79.56,0,0,36.7,0
2606,3,56.92,3,0,56.0,1
2607,51,97.84,0,0,15.0,0
2608,33,21.3,3,0,38.0,0
2609,28,11.53,2,0,94.9,0
2610,47,79.31,1,0,22.4,0
2611,8,82.64,5,1,79.4,1
2612,34,20.82,0,1,110.5,0
2613,35,33.9,1,0,83.2,0
2614,32,11.58,1,0,98.3,0
2615,24,36.4,0,0,17.5,0
2616,14,79.58,1,0,33.8,1
2617,32,56.62,1,0,107.9,0
2618,56,41.33,1,0,87.2,0
2619,46,43.46,2,2,78.5,0
2620,43,10.12,2,1,81.3,0
2621,16,36.98,1,0,52.6,0
2622,4,68.18,1,0,10.1,1
2623,52,97.68,2,0,95.2,0
2624,37,86.24,0,1,83.1,0
2625,54,12.12,0,0,59.4,0
2626,21,90.87,2,0,108.5,0
2627,14,80.49,1,1,43.7,1
2628,31,80.23,1,0,38.8,0
2629,55,51.22,1,0,105.4,0
2630,48,45.82,0,0,96.7,0
2631,18,37.26,0,0,64.2,0
2632,7,15.91,2,0,20.0,1
2633,10,30.54,0,0,29.7,0
2634,7,32.19,0,0,80.5,0
2635,33,53.57,1,0,49.3,0
2636,23,77.27,3,1,101.2,0
2637,21,52.64,0,0,114.2,0
2638,19,15.21,3,0,97.6,0
2639,48,96.2,3,0,48.4,0
2640,19,94.85,2,1,95.7,0
2641,36,80.67,1,1,45.4,0
2642,29,99.22,1,0,24.2,1
2643,18,59.0,2,0,8.8,1
2644,2,96.65,1,1,49.4,1
2645,1,16.8,3,0,108.9,0
2646,47,42.91,1,0,32.5,0
2647,5,30.28,1,2,28.7,1
2648,20,27.62,1,0,116.5,0
2649,11,22.67,3,3,7.9,1
2650,42,66.02,2,2,95.4,0
2651,2,80.32,0,0,42.0,0
2652,3,62.05,3,2,9.3,1
2653,23,23.23,2,1,110.5,0
2654,55,83.0,2,0,21.1,0
2655,12,67.24,3,0,68.5,1
2656,20,44.93,2,0,36.5,0
2657,5,70.67,1,0,12.5,1
2658,37,33.39,3,1,10.7,1
2659,38,41.07,3,0,18.3,1
2660,30,92.57,1,0,13.2,1
2661,9,36.15,3,0,92.5,0
2662,34,52.3,2,2,60.8,1
2663,53,90.11,2,0,44.4,0
2664,44,73.69,2,0,53.1,0
2665,35,15.6,2,0,111.8,0
2666,52,23.26,4,0,109.7,0
2667,58,10.71,1,0,87.3,0
2668,22,66.78,1,0,106.7,0
2669,44,50.29,1,0,41.8,0
2670,24,22.08,2,0,48.8,0
2671,17,96.21,0,2,75.6,1
2672,10,57.67,1,0,76.7,0
2673,30,31.77,0,0,60.4,0
2674,56,55.05,4,0,51.1,0
2675,59,71.17,2,0,118.4,0
2676,46,16.86,4,0,99.4,0
2677,23,34.72,2,0,55.0,0
2678,32,82.63,1,0,88.6,0
2679,17,51.37,1,0,36.0,0
2680,50,59.19,3,0,16.5,0
2681,51,48.95,3,1,45.5,0
2682,17,13.95,1,0,51.3,0
2683,14,24.92,0,0,6.9,0
2684,9,50.1,2,0,98.7,0
2685,40,28.83,3,0,46.3,0
2686,2,14.5,2,0,71.7,0
2687,45,85.93,0,0,13.5,0
2688,25,98.31,0,0,25.1,0
2689,39,81.38,2,0,107.3,0
2690,9,86.84,0,0,75.0,0
2691,54,31.78,1,2,114.3,0
2692,22,96.46,1,0,119.9,0
2693,43,27.72,0,0,47.8,0
2694,46,95.63,1,1,39.4,0
2695,4,99.53,1,0,103.7,0
2696,26,74.06,2,0,119.8,0
2697,58,98.3,2,0,77.4,0
2698,29,61.26,0,0,96.4,0
2699,45,33.36,3,0,94.9,0
2700,34,49.33,0,1,45.9,0
2701,23,63.42,1,0,71.0,0
2702,37,16.58,2,0,100.8,0
2703,11,66.01,3,1,84.1,1
2704,6,98.31,0,1,7.4,1
2705,18,27.11,1,0,43.7,0
2706,21,81.33,1,0,21.6,1
2707,42,91.71,1,0,31.8,0
2708,36,94.93,1,0,109.1,0
2709,41,96.41,1,0,9.2,0
2710,38,56.93,1,0,30.3,0
2711,34,97.96,3,2,40.6,1
2712,17,78.16,0,0,75.9,0
2713,37,24.55,2,0,66.4,0
2714,25,52.92,1,0,30.1,0
2715,38,74.65,1,0,23.9,0
2716,58,32.26,3,0,32.2,0
2717,12,67.66,2,0,62.8,0
2718,23,69.99,0,1,36.2,0
2719,53,24.64,0,0,114.0,0
2720,42,60.86,0,0,58.3,0
2721,22,79.45,1,0,11.8,1
2722,21,54.9,1,0,88.9,0
2723,27,11.09,3,0,42.8,0
2724,57,10.81,1,1,80.2,0
2725,31,42.13,1,3,37.2,1
2726,6,93.36,2,0,70.6,1
2727,27,30.58,2,0,93.8,0
2728,40,67.09,1,1,111.7,0
2729,34,29.99,3,0,35.0,0
2730,12,38.95,0,0,43.5,0
2731,45,86.32,2,0,58.4,0
2732,57,75.6,3,1,111.6,0
2733,53,18.59,3,0,108.7,0
2734,7,48.58,2,1,15.3,1
2735,10,12.63,2,1,20.2,1
2736,45,53.28,3,0,62.0,0
2737,17,69.62,1,1,17.3,1
2738,26,20.67,0,1,44.7,0
2739,21,36.0,1,0,22.1,0
2740,28,45.81,1,0,78.1,0
2741,58,92.76,1,0,114.2,0
2742,46,99.39,3,0,119.6,0
2743,2,14.04,0,0,48.2,0
2744,54,78.49,2,0,73.9,0
2745,43,43.46,1,0,103.5,0
2746,1,45.32,2,2,18.5,1
2747,51,77.88,0,0,84.3,0
2748,53,92.66,0,0,52.0,0
2749,36,95.58,2,0,28.7,1
2750,51,61.94,0,0,51.3,0
2751,26,42.14,2,0,13.7,1
2752,29,80.88,1,0,85.0,0
2753,21,32.59,2,0,34.1,0
2754,11,60.77,2,1,40.8,1
2755,40,42.27,1,1,18.9,0
2756,11,69.1,2,0,104.4,0
2757,36,31.64,0,1,61.7,0
2758,49,27.24,0,1,70.8,0
2759,59,92.64,1,0,70.5,0
2760,39,19.16,2,3,52.2,1
2761,40,55.54,1,1,27.1,0
2762,35,29.88,0,0,90.7,0
2763,54,13.5,1,0,19.6,0
2764,34,13.24,1,0,16.9,0
2765,55,25.77,1,0,86.7,0
2766,47,88.01,0,1,29.0,0
2767,24,35.42,0,0,40.3,0
2768,54,95.54,1,1,59.7,0
2769,22,62.35,1,1,56.7,0
2770,5,49.3,0,0,86.5,0
2771,56,62.21,1,0,76.7,0
2772,33,56.5,0,0,79.1,0
2773,58,78.29,1,0,87.1,0
2774,36,35.42,2,0,38.7,0
2775,47,41.77,1,0,42.1,0
2776,20,90.47,2,0,55.4,0
2777,19,95.18,4,2,40.4,1
2778,35,90.33,1,0,118.3,0
2779,52,47.75,1,0,98.6,0
2780,43,80.23,2,0,23.9,0
2781,17,52.87,2,1,5.6,1
2782,59,54.78,1,0,9.9,0
2783,45,28.42,1,0,33.1,0
2784,43,63.2,2,2,18.1,1
2785,34,26.75,2,0,66.3,0
2786,9,39.84,2,0,103.7,0
2787,26,86.95,0,0,89.7,0
2788,2,28.64,1,1,29.8,1
2789,53,16.4,2,0,50.9,0
2790,9,16.21,3,0,63.4,0
2791,9,94.67,1,0,98.2,0
2792,40,55.62,2,3,101.5,0
2793,17,46.85,0,0,109.6,0
2794,1,82.98,1,0,63.6,0
2795,25,85.22,3,2,84.8,1
2796,43,39.9,0,0,17.9,0
2797,40,72.43,2,3,70.0,1
2798,42,79.4,1,2,33.6,1
2799,25,68.92,3,2,54.6,1
2800,39,23.64,0,0,77.9,0
2801,35,88.83,2,0,34.6,0
2802,3,58.52,1,1,11.0,1
2803,50,35.42,0,3,6.2,1
2804,37,48.27,1,0,7.5,0
2805,44,13.38,2,1,6.0,1
2806,44,21.51,2,0,17.7,0
2807,51,78.9,1,0,32.5,0
2808,30,10.0,0,0,30.4,0
2809,38,47.49,0,1,118.5,0
2810,34,57.03,1,0,40.2,0
2811,12,14.92,3,0,19.7,1
2812,19,97.58,1,3,67.7,1
2813,37,30.35,0,0,103.7,0
2814,44,37.38,0,0,83.0,0
2815,59,37.35,2,0,39.0,0
2816,59,30.74,0,0,69.6,0
2817,49,10.13,1,0,87.2,0
2818,17,75.64,4,2,88.7,1
2819,10,97.02,2,0,81.7,0
2820,57,30.19,0,1,105.1,0
2821,55,69.67,2,0,105.1,0
2822,49,76.77,2,0,71.6,0
2823,47,86.36,4,0,54.4,0
2824,12,48.04,1,0,78.8,0
2825,16,37.26,1,0,99.1,0
2826,24,39.28,0,0,5.6,0
2827,19,74.14,1,0,119.1,0
2828,8,83.51,0,0,26.0,1
2829,31,26.35,4,0,59.1,0
2830,21,43.38,1,0,105.3,0
2831,17,91.17,0,2,30.9,1
2832,23,82.6,2,0,59.8,0
2833,37,98.64,2,0,20.2,1
2834,54,77.88,0,2,50.4,0
2835,16,45.39,3,1,25.4,1
2836,6,63.16,1,0,46.8,0
2837,8,69.49,0,0,47.9,0
2838,25,17.06,2,0,119.2,0
2839,18,59.0,0,0,119.4,0
2840,25,73.84,2,1,18.2,1
2841,12,25.06,1,1,88.5,0
2842,15,80.26,1,0,11.0,1
2843,59,62.54,0,3,8.5,1
2844,26,95.7,1,0,17.1,1
2845,41,13.82,2,0,116.0,0
2846,45,33.88,1,1,113.2,0
2847,26,64.14,4,0,27.3,1
2848,47,36.69,0,1,23.6,0
2849,32,74.3,3,3,32.7,1
2850,10,78.31,3,0,64.3,1
2851,16,19.23,1,0,70.5,0
2852,7,56.25,2,0,30.5,1
2853,17,55.8,1,0,92.0,0
2854,23,43.24,0,0,40.6,0
2855,26,93.96,0,0,111.0,0
2856,21,84.48,1,1,80.5,0
2857,22,72.75,1,0,55.2,0
2858,58,74.29,0,0,95.8,0
2859,7,51.55,2,0,99.1,0
2860,14,92.89,1,1,38.4,1
2861,15,72.51,0,0,44.1,0
2862,53,75.61,0,0,112.6,0
2863,7,87.55,0,1,23.9,1
2864,9,34.67,4,0,9.8,1
2865,51,82.64,2,0,57.2,0
2866,48,27.57,3,2,97.1,0
2867,8,41.08,1,0,93.7,0
2868,50,40.2,2,3,110.7,0
2869,59,98.07,3,0,66.3,0
2870,23,87.09,3,0,16.5,1
2871,29,73.11,0,2,72.7,0
2872,18,75.44,0,0,94.5,0
2873,31,60.59,3,1,15.7,1
2874,30,95.24,0,1,24.9,1
2875,52,54.66,2,2,6.4,1
2876,39,44.25,2,3,73.3,1
2877,35,24.67,2,0,107.0,0
2878,18,80.76,3,1,82.1,1
2879,59,76.1,1,0,117.9,0
2880,42,44.59,3,0,12.2,1
2881,39,12.27,0,1,108.8,0
2882,17,85.51,0,0,98.6,0
2883,14,11.03,3,0,41.1,1
2884,31,73.33,0,0,117.0,0
2885,24,97.32,1,0,38.1,0
2886,35,49.39,1,3,107.3,0
2887,44,31.15,1,0,106.3,0
2888,45,73.44,3,0,92.1,0
2889,34,83.54,1,2,69.8,1
2890,3,59.18,2,0,18.8,1
2891,37,97.03,0,0,66.2,0
2892,43,14.65,2,0,46.0,0
2893,40,55.43,1,0,96.1,0
2894,26,74.66,0,0,92.2,0
2895,55,87.64,1,1,109.7,0
2896,23,26.13,2,0,6.7,1
2897,44,82.0,1,2,98.0,0
2898,39,59.74,1,1,112.9,0
2899,15,45.69,1,0,95.8,0
2900,56,21.85,2,0,20.0,0
2901,49,87.88,2,0,14.3,0
2902,4,24.15,0,0,7.4,0
2903,29,37.88,1,2,77.3,0
2904,22,36.1,1,0,77.4,0
2905,25,88.43,1,0,118.5,0
2906,13,70.54,2,0,50.8,1
2907,18,81.7,1,0,43.2,0
2908,33,32.54,2,0,76.8,0
2909,16,66.24,1,0,99.9,0
2910,45,61.46,1,0,112.7,0
2911,42,84.95,3,0,97.4,0
2912,44,91.55,1,0,54.1,0
2913,2,11.09,0,1,78.0,0
2914,55,70.66,3,0,103.5,0
2915,35,14.67,1,0,61.4,0
2916,42,59.4,1,0,29.9,0
2917,34,35.89,2,0,24.5,0
2918,30,37.61,1,2,5.0,1
2919,59,41.77,2,0,87.6,0
2920,55,65.92,2,0,17.8,0
2921,13,40.06,0,2,33.0,1
2922,13,75.94,1,1,39.3,1
2923,18,46.41,1,0,69.4,0
2924,32,16.15,0,0,50.8,0
2925,32,80.54,0,1,82.6,0
2926,35,35.72,2,0,11.4,0
2927,59,48.95,0,1,19.3,0
2928,39,71.69,2,1,62.4,0
2929,46,39.92,0,1,43.8,0
2930,52,15.09,0,0,39.0,0
2931,29,43.65,0,1,12.7,0
2932,49,95.0,0,0,108.0,0
2933,29,67.76,1,1,84.6,0
2934,53,70.43,1,0,19.0,0
2935,44,66.91,3,0,12.5,1
2936,57,27.91,1,0,117.1,0
2937,16,47.65,4,0,83.3,0
2938,56,77.58,1,0,53.0,0
2939,44,19.12,0,2,85.7,0
2940,47,35.01,1,0,92.0,0
2941,57,34.87,1,1,94.7,0
2942,10,48.88,2,0,60.0,0
2943,30,98.23,2,0,54.4,0
2944,25,16.08,1,0,6.3,0
2945,39,56.68,3,0,111.6,0
2946,20,26.14,1,2,74.4,0
2947,5,97.36,0,0,28.4,1
2948,1,20.2,1,0,110.8,0
2949,30,46.32,2,0,110.2,0
2950,49,76.41,1,2,118.8,0
2951,3,73.41,1,0,105.5,0
2952,45,48.05,0,0,119.7,0
2953,14,41.19,0,0,33.1,0
2954,56,45.79,0,0,101.9,0
2955,30,33.78,0,0,99.6,0
2956,50,28.48,1,2,31.6,0
2957,4,53.47,1,0,16.3,1
2958,18,34.17,1,0,117.6,0
2959,37,35.87,0,0,39.0,0
2960,25,69.11,1,0,105.2,0
2961,48,97.17,4,0,5.5,1
2962,1,64.33,2,3,7.4,1
2963,53,16.93,0,1,58.6,0
2964,46,16.8,2,2,32.5,1
2965,15,95.63,0,1,84.3,0
2966,9,36.76,1,0,70.0,0
2967,15,18.29,1,0,13.9,0
2968,49,63.91,1,0,23.7,0
2969,57,66.13,2,0,49.6,0
2970,24,68.37,3,0,26.3,1
2971,4,34.07,2,0,96.1,0
2972,12,11.36,0,0,52.8,0
2973,59,96.85,1,2,15.7,1
2974,58,32.58,0,1,60.7,0
2975,37,70.84,1,2,15.4,1
2976,37,73.6,2,0,19.8,1
2977,43,64.9,2,0,32.6,0
2978,6,38.16,0,0,103.8,0
2979,39,34.4,0,0,111.3,0
2980,56,63.79,1,0,100.0,0
2981,46,87.95,0,0,43.4,0
2982,24,95.21,0,0,36.3,0
2983,11,19.53,2,0,68.2,0
2984,13,23.93,0,0,88.0,0
2985,34,95.03,0,0,119.2,0
2986,25,76.29,2,0,20.1,1
2987,7,89.47,2,0,10.7,1
2988,52,28.24,3,0,84.9,0
2989,4,62.88,1,0,100.7,0
2990,59,73.1,2,0,102.3,0
2991,8,71.21,1,1,83.0,0
2992,20,46.73,2,1,114.7,0
2993,29,11.39,1,0,63.8,0
2994,54,62.46,3,0,110.1,0
2995,53,32.78,1,0,116.3,0
2996,51,50.52,1,0,102.4,0
2997,45,96.18,4,0,40.6,1
2998,46,45.91,0,0,27.6,0
2999,10,85.58,2,0,68.0,0
3000,43,26.97,2,0,57.1,0
